,filename,year_built
27288,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070911,1900.0
27289,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069796,1969.0
27290,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070915,1900.0
27291,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069883,1969.0
27292,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069970,1969.0
27293,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070885,1900.0
27294,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070088,1900.0
27295,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068963,1969.0
27296,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070866,1962.0
27297,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067592,1969.0
27298,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067449,1920.0
27299,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066497,1910.0
27300,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067350,1969.0
27301,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066162,1900.0
27302,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066200,1969.0
27303,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066721,1900.0
27304,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067058,1920.0
27305,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067050,1969.0
27306,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066133,1910.0
27307,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066184,1900.0
27308,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070341,2004.0
27309,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066694,1910.0
27310,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066663,1920.0
27311,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067038,1900.0
27312,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066171,1910.0
27313,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066193,1920.0
27314,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066232,1920.0
27315,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066607,1920.0
27316,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066158,1915.0
27317,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066985,1900.0
27318,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067069,1969.0
27319,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067842,1900.0
27320,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068198,1910.0
27321,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070289,1969.0
27322,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070869,2000.0
27323,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071095,2000.0
27324,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071341,1998.0
27325,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070252,1925.0
27326,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069761,1969.0
27327,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069727,1950.0
27328,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070720,1900.0
27329,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069824,1969.0
27330,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069918,1969.0
27331,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069943,1910.0
27332,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069645,1969.0
27333,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069676,1900.0
27334,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067816,1900.0
27335,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067794,1900.0
27336,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067953,1920.0
27337,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069839,1969.0
27338,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065831,1900.0
27339,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069734,1969.0
27340,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069739,1969.0
27341,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069750,1969.0
27342,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069778,1969.0
27343,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070448,1900.0
27344,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066374,1900.0
27345,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067776,1900.0
27346,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067711,1925.0
27347,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067047,1969.0
27348,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067395,1900.0
27349,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066042,1920.0
27350,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065700,1920.0
27351,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056296,1967.0
27352,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066003,1920.0
27353,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064849,1920.0
27354,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064746,1900.0
27355,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065466,1900.0
27356,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066616,1920.0
27357,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065201,1925.0
27358,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068162,1969.0
27359,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065081,1925.0
27360,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065195,1920.0
27361,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000053636,1951.0
27362,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065242,1920.0
27363,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052536,2004.0
27364,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066942,1985.0
27365,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066906,1985.0
27366,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066105,1900.0
27367,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067553,1900.0
27368,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067520,1900.0
27369,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065954,1900.0
27370,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065966,1900.0
27371,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067318,1910.0
27372,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067165,1920.0
27373,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069934,1969.0
27374,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069910,1969.0
27375,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000059434,1940.0
27376,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070564,1969.0
27377,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070537,2007.0
27378,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070249,1969.0
27379,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070066,1969.0
27380,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070093,1969.0
27381,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070455,2004.0
27382,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069535,1969.0
27383,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068912,1930.0
27384,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069605,1969.0
27385,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069593,1969.0
27386,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071629,2000.0
27387,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064878,1925.0
27388,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000056379,1951.0
27389,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068138,1965.0
27390,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068733,1900.0
27391,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068752,1900.0
27392,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068844,1915.0
27393,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068623,1997.0
27394,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068577,1900.0
27395,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069404,1969.0
27396,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068553,1900.0
27397,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068588,1969.0
27398,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068732,1900.0
27399,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068491,1900.0
27400,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068457,1969.0
27401,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068754,1900.0
27402,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068911,1900.0
27403,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071315,2011.0
27404,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067727,1900.0
27405,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067702,1900.0
27406,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068116,2003.0
27407,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068020,1969.0
27408,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067735,1921.0
27409,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067973,1920.0
27410,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070847,2002.0
27411,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070705,1900.0
27412,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070880,2002.0
27413,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070743,2002.0
27414,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071514,1900.0
27415,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071573,1998.0
27416,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070895,1969.0
27417,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071770,1900.0
27418,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070608,1900.0
27419,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070076,1920.0
27420,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070158,1900.0
27421,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069936,1900.0
27422,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069948,2003.0
27423,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070014,1910.0
27424,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070371,1900.0
27425,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071490,1910.0
27426,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070532,1900.0
27427,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072749,1967.0
27428,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070529,1969.0
27429,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067787,2000.0
27430,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073360,1969.0
27431,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073319,1969.0
27432,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073333,1969.0
27433,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073341,1969.0
27434,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073324,1969.0
27435,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073244,1969.0
27436,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067985,1900.0
27437,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073210,1969.0
27438,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073213,1969.0
27439,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068997,1900.0
27440,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070752,1900.0
27441,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070875,1900.0
27442,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070141,1969.0
27443,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070222,1969.0
27444,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070240,1969.0
27445,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068391,1905.0
27446,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071596,1960.0
27447,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071610,1900.0
27448,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071622,1900.0
27449,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070481,2008.0
27450,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069241,1900.0
27451,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068183,1900.0
27452,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069269,1900.0
27453,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069401,1900.0
27454,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069393,2016.0
27455,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069158,1920.0
27456,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069152,1900.0
27457,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068014,1969.0
27458,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072704,2002.0
27459,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070395,1920.0
27460,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070362,1920.0
27461,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070352,1900.0
27462,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070754,1900.0
27463,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072659,2008.0
27464,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070236,1940.0
27465,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071642,1969.0
27466,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071527,1969.0
27467,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071689,1969.0
27468,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070827,1900.0
27469,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071748,1969.0
27470,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072513,1900.0
27471,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073011,1969.0
27472,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072288,1930.0
27473,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072360,1900.0
27474,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072090,1930.0
27475,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072154,1900.0
27476,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072119,1900.0
27477,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072097,1900.0
27478,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072314,1900.0
27479,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072041,2006.0
27480,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072046,1961.0
27481,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072126,1900.0
27482,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072061,1900.0
27483,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071861,1969.0
27484,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071840,1925.0
27485,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071988,1900.0
27486,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071804,1925.0
27487,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071819,1930.0
27488,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070952,1950.0
27489,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070825,1950.0
27490,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071016,1900.0
27491,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071106,1969.0
27492,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071195,1969.0
27493,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071238,1969.0
27494,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071154,2002.0
27495,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071073,1900.0
27496,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070996,1923.0
27497,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067863,1995.0
27498,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072340,1900.0
27499,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072381,1900.0
27500,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069135,1900.0
27501,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072332,1910.0
27502,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072354,1966.0
27503,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072392,1930.0
27504,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070730,1900.0
27505,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070538,1962.0
27506,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070738,1969.0
27507,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068454,1900.0
27508,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070956,1900.0
27509,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068431,1900.0
27510,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069529,1969.0
27511,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072655,1900.0
27512,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072921,1925.0
27513,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070320,1900.0
27514,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070349,1920.0
27515,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070311,1900.0
27516,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070330,1900.0
27517,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070228,1999.0
27518,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070017,1940.0
27519,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070850,1920.0
27520,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070812,1922.0
27521,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070889,1910.0
27522,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070772,1925.0
27523,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071040,2012.0
27524,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070734,1930.0
27525,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070762,1930.0
27526,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070774,1920.0
27527,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070845,1962.0
27528,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072676,1900.0
27529,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070543,1900.0
27530,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072727,1900.0
27531,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000070460,2002.0
27532,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072944,1969.0
27533,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072715,1900.0
27534,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072648,2011.0
27535,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072626,1900.0
27536,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072836,1900.0
27537,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072684,1948.0
27538,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072729,1955.0
27539,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072297,1900.0
27540,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071672,1900.0
27541,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071949,1900.0
27542,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071869,1970.0
27543,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071433,1955.0
27544,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071412,1900.0
27545,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072647,1969.0
27546,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072483,1900.0
27547,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072695,1925.0
27548,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072549,1900.0
27549,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052090,1969.0
27550,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072706,1900.0
27551,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072273,1956.0
27552,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072435,1900.0
27553,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072556,1996.0
27554,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072407,1966.0
27555,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072315,1920.0
27556,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072216,1955.0
27557,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072468,1918.0
27558,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072275,1955.0
27559,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072218,1900.0
27560,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072251,1955.0
27561,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072464,1900.0
27562,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072092,1969.0
27563,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072112,1900.0
27564,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072146,1985.0
27565,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071171,1900.0
27566,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071190,1900.0
27567,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072122,1967.0
27568,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071886,1900.0
27569,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071967,1973.0
27570,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071728,1900.0
27571,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071791,1900.0
27572,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071765,1918.0
27573,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071724,1954.0
27574,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072019,1948.0
27575,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071735,1900.0
27576,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072062,1900.0
27577,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000072047,1954.0
27578,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071455,1955.0
27579,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071508,1900.0
27580,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071557,1969.0
27581,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071636,1940.0
27582,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071471,1900.0
27583,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071099,1900.0
27584,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071053,1900.0
27585,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068817,1900.0
27586,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068854,2012.0
27587,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069115,1900.0
27588,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069070,2007.0
27589,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068841,1920.0
27590,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069321,1969.0
27591,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068862,1900.0
27592,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071803,1969.0
27593,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069226,1925.0
27594,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068784,1977.0
27595,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068839,1900.0
27596,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069090,1900.0
27597,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068811,1960.0
27598,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000069141,1900.0
27599,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068761,1959.0
27600,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068831,1900.0
27601,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068773,1925.0
27602,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068051,1920.0
27603,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068161,1900.0
27604,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068679,1955.0
27605,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068054,1920.0
27606,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068481,1969.0
27607,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068235,1969.0
27608,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068253,1969.0
27609,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068086,1969.0
27610,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000068232,1900.0
27611,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000067726,1946.0
27612,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000065952,1969.0
27613,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000055463,1925.0
27614,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000060640,1962.0
27615,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000061037,1935.0
27616,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000064583,1900.0
27617,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066534,1975.0
27618,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000052672,1969.0
27619,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000091876,2016.0
27620,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071776,2001.0
27621,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071710,2001.0
27622,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071351,2001.0
27623,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071480,2001.0
27624,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071619,2001.0
27625,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071632,2001.0
27626,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071726,2001.0
27627,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071248,2001.0
27628,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071187,1954.0
27629,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000071184,1954.0
27630,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000051625,1969.0
27631,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000086926,1961.0
27632,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000074958,1969.0
27633,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000085808,1976.0
27634,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000085817,1976.0
27635,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000066921,1969.0
27636,/home/shuai/YearBuiltData/YearBuilt/images/NJBF000073163,1900.0
