BldgID,YearBuilt
NJBF000058774,1969
NJBF000069385,1969
NJBF000072645,1930
NJBF000069962,1900
NJBF000071006,1900
NJBF000072919,1969
NJBF000072239,1900
NJBF000072322,1955
NJBF000063779,1940
NJBF000063747,1970
NJBF000055466,1971
NJBF000053077,1949
NJBF000059525,1925
NJBF000055965,1961
NJBF000052537,2013
NJBF000052540,1950
NJBF000052535,1960
NJBF000071940,1969
NJBF000055799,1978
NJBF000056335,1950
NJBF000053391,1950
NJBF000053114,2009
NJBF000052338,1999
NJBF000065718,1966
NJBF000065759,1966
NJBF000062597,1974
NJBF000059646,1925
NJBF000051698,1979
NJBF000062479,1985
NJBF000061670,1966
NJBF000061304,1979
NJBF000059385,1962
NJBF000059356,1930
NJBF000067194,1980
NJBF000058167,1951
NJBF000073939,1928
NJBF000073949,1969
NJBF000051479,1969
NJBF000054042,2005
NJBF000072204,1900
NJBF000072897,1969
NJBF000072933,1969
NJBF000072924,1969
NJBF000056331,2007
NJBF000057910,1954
NJBF000069868,1969
NJBF000068251,1920
NJBF000054289,1966
NJBF000061927,1929
NJBF000071580,1900
NJBF000071620,1971
NJBF000069861,1820
NJBF000064913,1920
NJBF000073864,1989
NJBF000072638,1969
NJBF000072587,1969
NJBF000072664,1969
NJBF000072767,1969
NJBF000072803,1969
NJBF000072853,1969
NJBF000072889,1969
NJBF000072918,1969
NJBF000052585,2017
NJBF000080654,1956
NJBF000080661,1956
NJBF000057561,1955
NJBF000060561,1920
NJBF000063321,1927
NJBF000073637,1969
NJBF000052269,2007
NJBF000083709,1965
NJBF000079034,1966
NJBF000057859,1987
NJBF000078398,1984
NJBF000055570,1968
NJBF000057943,2006
NJBF000053583,1965
NJBF000065779,1963
NJBF000065171,1970
NJBF000056698,1959
NJBF000060989,1950
NJBF000069129,1900
NJBF000062663,1969
NJBF000056201,1949
NJBF000057576,1987
NJBF000057103,1950
NJBF000056283,1940
NJBF000066159,1976
NJBF000056290,1955
NJBF000052129,1970
NJBF000058914,1915
NJBF000057161,1987
NJBF000058526,1940
NJBF000061593,1949
NJBF000074764,1915
NJBF000070642,1988
NJBF000070668,1988
NJBF000059902,2004
NJBF000052026,1983
NJBF000056175,1950
NJBF000052950,1952
NJBF000059582,1998
NJBF000058319,1969
NJBF000058519,2000
NJBF000065727,1989
NJBF000055885,1948
NJBF000072794,1925
NJBF000053509,1957
NJBF000092106,1963
NJBF000051638,2008
NJBF000064467,1902
NJBF000070878,2006
NJBF000060651,1950
NJBF000064654,1920
NJBF000068291,1920
NJBF000068303,1900
NJBF000086736,1860
NJBF000086759,1860
NJBF000074349,1969
NJBF000063142,1962
NJBF000071063,1900
NJBF000054436,1969
NJBF000067315,1920
NJBF000065023,1930
NJBF000057537,1945
NJBF000068612,1969
NJBF000072167,1900
NJBF000066502,1969
NJBF000066403,1969
NJBF000062303,1925
NJBF000077319,2015
NJBF000051798,1963
NJBF000061648,1980
NJBF000054162,2008
NJBF000062554,1950
NJBF000061510,1949
NJBF000074223,1895
NJBF000054576,1925
NJBF000055082,1948
NJBF000059470,1900
NJBF000065781,2006
NJBF000057392,1966
NJBF000069077,1998
NJBF000072331,1910
NJBF000056164,1978
NJBF000072808,1900
NJBF000072943,1989
NJBF000065655,1969
NJBF000064310,1950
NJBF000083984,1870
NJBF000053320,1965
NJBF000060364,1940
NJBF000063254,1962
NJBF000059220,1989
NJBF000063506,2016
NJBF000063105,1970
NJBF000063293,1964
NJBF000063022,1975
NJBF000068447,1930
NJBF000063193,1977
NJBF000062509,1969
NJBF000057986,1990
NJBF000065728,1969
NJBF000065734,1969
NJBF000059248,1969
NJBF000066890,1976
NJBF000064986,1990
NJBF000063084,1968
NJBF000058007,1945
NJBF000058041,1956
NJBF000057154,1954
NJBF000058908,1928
NJBF000058948,1928
NJBF000062706,1970
NJBF000066146,1900
NJBF000056720,1938
NJBF000061095,1979
NJBF000071932,1900
NJBF000062949,1945
NJBF000052677,1953
NJBF000072459,1969
NJBF000070340,1900
NJBF000068634,1900
NJBF000053175,1956
NJBF000092438,1975
NJBF000062515,1948
NJBF000069326,1900
NJBF000070164,1969
NJBF000059611,1958
NJBF000062653,1930
NJBF000062641,1911
NJBF000058615,1963
NJBF000068924,1900
NJBF000072705,1969
NJBF000053693,1967
NJBF000055232,1925
NJBF000057582,2013
NJBF000087018,1936
NJBF000068693,1900
NJBF000064529,1940
NJBF000064951,1906
NJBF000065784,1969
NJBF000061402,1959
NJBF000065778,1958
NJBF000083715,1940
NJBF000083710,1940
NJBF000065891,1969
NJBF000052279,2014
NJBF000062935,2006
NJBF000083086,1994
NJBF000056592,1946
NJBF000060407,1950
NJBF000068889,1900
NJBF000055442,1966
NJBF000052253,2007
NJBF000060028,1940
NJBF000057020,1990
NJBF000071569,1994
NJBF000063359,1946
NJBF000063029,2011
NJBF000072377,1900
NJBF000051886,1925
NJBF000061847,1965
NJBF000083045,1880
NJBF000054160,1920
NJBF000059022,2012
NJBF000058822,1928
NJBF000071677,1925
NJBF000053700,1976
NJBF000070301,1967
NJBF000066293,1965
NJBF000071058,1900
NJBF000070433,1900
NJBF000070684,1969
NJBF000069613,1969
NJBF000068151,1967
NJBF000061729,1999
NJBF000067328,1969
NJBF000062585,1929
NJBF000057237,2016
NJBF000057180,1925
NJBF000056120,1930
NJBF000062443,1969
NJBF000086571,1969
NJBF000073806,1920
NJBF000073517,1961
NJBF000055315,1953
NJBF000061050,1925
NJBF000060845,1940
NJBF000054462,1950
NJBF000065977,1963
NJBF000069289,1900
NJBF000062985,1970
NJBF000057872,1952
NJBF000054885,1968
NJBF000054165,2006
NJBF000054832,1970
NJBF000056213,1925
NJBF000053819,1955
NJBF000060081,1925
NJBF000061125,1930
NJBF000061098,1929
NJBF000058188,1959
NJBF000059463,1915
NJBF000068061,1920
NJBF000052158,1962
NJBF000052116,1962
NJBF000068672,1930
NJBF000061056,1940
NJBF000054597,1945
NJBF000067828,1969
NJBF000065917,1900
NJBF000069680,1969
NJBF000069673,1969
NJBF000053525,2007
NJBF000053496,1965
NJBF000052611,2001
NJBF000052594,2000
NJBF000063542,1900
NJBF000067413,1969
NJBF000069964,1900
NJBF000056606,1925
NJBF000056567,1925
NJBF000056620,1925
NJBF000057150,2014
NJBF000070501,1918
NJBF000054635,2002
NJBF000062567,1915
NJBF000060952,1922
NJBF000059270,1926
NJBF000067258,1995
NJBF000067281,1995
NJBF000055347,1950
NJBF000067263,1969
NJBF000091932,1994
NJBF000068220,1920
NJBF000068205,1900
NJBF000069838,1987
NJBF000069408,1978
NJBF000063673,1969
NJBF000056194,1965
NJBF000064412,1958
NJBF000052414,1970
NJBF000070318,2005
NJBF000057057,1988
NJBF000071492,1900
NJBF000062148,1927
NJBF000075882,1987
NJBF000060675,1925
NJBF000054757,2016
NJBF000065335,1956
NJBF000066284,1963
NJBF000060591,1952
NJBF000058492,1945
NJBF000062305,1950
NJBF000061380,1971
NJBF000068271,1920
NJBF000061213,2002
NJBF000053728,2008
NJBF000067285,1900
NJBF000069345,1923
NJBF000055126,1969
NJBF000056615,1924
NJBF000052750,1955
NJBF000066672,1910
NJBF000066702,1910
NJBF000054447,1940
NJBF000054095,1950
NJBF000057782,2012
NJBF000060500,1969
NJBF000075183,1969
NJBF000069018,1969
NJBF000068984,1969
NJBF000067614,1900
NJBF000053955,1952
NJBF000069011,1900
NJBF000061831,1920
NJBF000064920,1920
NJBF000064833,1920
NJBF000057069,1955
NJBF000067091,1969
NJBF000067102,1900
NJBF000070513,1900
NJBF000063238,1925
NJBF000062941,1964
NJBF000062660,1960
NJBF000063314,1980
NJBF000061220,1930
NJBF000074658,1920
NJBF000051427,1999
NJBF000061932,1979
NJBF000092028,1929
NJBF000069762,2009
NJBF000069764,2009
NJBF000060791,1957
NJBF000070163,1969
NJBF000068741,1900
NJBF000056006,1920
NJBF000065277,2001
NJBF000062165,1983
NJBF000058717,1964
NJBF000070833,1954
NJBF000090531,1948
NJBF000090526,1948
NJBF000090525,1948
NJBF000056021,1930
NJBF000082997,1917
NJBF000056726,2002
NJBF000062694,1958
NJBF000059692,1956
NJBF000056896,1969
NJBF000056849,1969
NJBF000067935,1900
NJBF000066325,1975
NJBF000059440,1950
NJBF000056812,1955
NJBF000059423,1935
NJBF000066180,1915
NJBF000055093,1994
NJBF000053718,1968
NJBF000064376,1958
NJBF000060604,1940
NJBF000087623,2017
NJBF000069632,1969
NJBF000073172,1960
NJBF000056212,1953
NJBF000056319,1915
NJBF000075546,1903
NJBF000072050,1965
NJBF000053885,1967
NJBF000092186,2004
NJBF000092194,1965
NJBF000054497,1997
NJBF000071879,1930
NJBF000065470,1970
NJBF000070560,1900
NJBF000067143,1969
NJBF000063040,1929
NJBF000059980,1950
NJBF000064962,1912
NJBF000055803,1967
NJBF000068764,2004
NJBF000053712,1969
NJBF000055330,1969
NJBF000059229,1927
NJBF000057436,1950
NJBF000060692,1974
NJBF000064113,1925
NJBF000053547,1965
NJBF000063020,1963
NJBF000061768,1990
NJBF000070424,1960
NJBF000066858,2002
NJBF000066178,1920
NJBF000059976,1950
NJBF000066291,1914
NJBF000069368,1900
NJBF000052978,1987
NJBF000053553,1949
NJBF000054864,1999
NJBF000092405,1965
NJBF000092407,1965
NJBF000066413,1969
NJBF000054554,2016
NJBF000056937,1972
NJBF000062654,1975
NJBF000059324,1925
NJBF000068306,1900
NJBF000068282,1910
NJBF000072611,1900
NJBF000057598,1950
NJBF000055513,1968
NJBF000060634,1965
NJBF000060568,1966
NJBF000070660,1920
NJBF000065460,1900
NJBF000058723,1950
NJBF000055993,1971
NJBF000066601,1925
NJBF000064953,1980
NJBF000062724,1970
NJBF000062925,1925
NJBF000061016,1969
NJBF000060463,1924
NJBF000067686,1900
NJBF000067682,1900
NJBF000068428,1925
NJBF000071491,1900
NJBF000068106,1950
NJBF000068789,1900
NJBF000062349,2017
NJBF000063350,1972
NJBF000055940,1938
NJBF000070605,1969
NJBF000053213,1979
NJBF000057993,1968
NJBF000060570,1948
NJBF000068910,1900
NJBF000068927,1900
NJBF000060760,1920
NJBF000091970,1981
NJBF000054970,1965
NJBF000066447,1969
NJBF000066383,1969
NJBF000059369,1929
NJBF000072437,1900
NJBF000092216,1963
NJBF000053423,1973
NJBF000065040,1900
NJBF000054402,1959
NJBF000065172,1960
NJBF000054490,2004
NJBF000065873,1973
NJBF000065119,1962
NJBF000057204,1935
NJBF000061938,1972
NJBF000060742,1967
NJBF000071654,1900
NJBF000066773,1922
NJBF000062235,1940
NJBF000051680,2004
NJBF000083210,1965
NJBF000083216,1965
NJBF000067447,1920
NJBF000064453,1920
NJBF000064395,1920
NJBF000064103,1945
NJBF000073899,1920
NJBF000067445,1900
NJBF000057669,2000
NJBF000069395,1900
NJBF000051342,1996
NJBF000058462,1930
NJBF000091894,2016
NJBF000059216,1926
NJBF000071263,1969
NJBF000062415,1940
NJBF000084017,1911
NJBF000067509,1900
NJBF000066538,1900
NJBF000067162,1960
NJBF000071169,1958
NJBF000066289,1925
NJBF000064263,1940
NJBF000064910,1925
NJBF000061928,1928
NJBF000059476,1960
NJBF000083467,1900
NJBF000055417,1978
NJBF000064505,1990
NJBF000086934,1955
NJBF000059096,1971
NJBF000055644,2013
NJBF000054825,1970
NJBF000058561,1962
NJBF000056681,1950
NJBF000062240,1979
NJBF000071977,1876
NJBF000071285,2004
NJBF000092059,1968
NJBF000068321,1900
NJBF000068383,1925
NJBF000053387,1969
NJBF000066425,1977
NJBF000057440,1969
NJBF000054976,2004
NJBF000056397,1930
NJBF000055131,1963
NJBF000062403,1958
NJBF000054915,1957
NJBF000056677,1925
NJBF000056480,1955
NJBF000055813,2002
NJBF000092410,1978
NJBF000083203,1860
NJBF000074733,1945
NJBF000064916,1925
NJBF000052917,1958
NJBF000075397,1969
NJBF000065239,1958
NJBF000064571,2006
NJBF000077592,2003
NJBF000071141,1999
NJBF000072515,1969
NJBF000064034,1966
NJBF000068128,1920
NJBF000052943,1950
NJBF000056307,1972
NJBF000068015,1900
NJBF000067994,1900
NJBF000060330,1922
NJBF000052872,1940
NJBF000061343,1930
NJBF000066923,1986
NJBF000067065,1967
NJBF000065394,1969
NJBF000064752,1925
NJBF000069263,1923
NJBF000060079,1930
NJBF000071574,1969
NJBF000072289,1900
NJBF000058043,1930
NJBF000061354,1922
NJBF000066984,1969
NJBF000056621,1945
NJBF000053704,1902
NJBF000070519,1900
NJBF000056878,1972
NJBF000062645,1967
NJBF000053616,1969
NJBF000065615,1900
NJBF000072368,1900
NJBF000053306,1944
NJBF000053284,1944
NJBF000069119,1900
NJBF000060331,1956
NJBF000054740,2005
NJBF000060732,1948
NJBF000066734,1933
NJBF000066642,1925
NJBF000056188,1970
NJBF000062837,1897
NJBF000068627,1900
NJBF000059441,1900
NJBF000059495,1945
NJBF000062927,1965
NJBF000054197,1966
NJBF000063371,1929
NJBF000051484,1980
NJBF000058779,1950
NJBF000062630,1972
NJBF000068265,1969
NJBF000068349,1969
NJBF000068325,1952
NJBF000068408,1969
NJBF000068600,1952
NJBF000068233,1900
NJBF000063715,1910
NJBF000063685,1908
NJBF000067527,1900
NJBF000068859,1920
NJBF000068558,1900
NJBF000068518,1900
NJBF000051584,2007
NJBF000060365,1986
NJBF000064745,1958
NJBF000065278,1962
NJBF000061417,1962
NJBF000061349,1967
NJBF000055871,1970
NJBF000071758,1925
NJBF000071206,1940
NJBF000058896,1951
NJBF000059195,1963
NJBF000065529,1960
NJBF000069563,1900
NJBF000063182,1962
NJBF000071130,1992
NJBF000063107,1979
NJBF000062996,2006
NJBF000058006,1935
NJBF000059061,1970
NJBF000059132,1970
NJBF000057750,1957
NJBF000059128,1925
NJBF000090660,1959
NJBF000059035,2007
NJBF000054326,2006
NJBF000059021,1958
NJBF000058510,1972
NJBF000078325,1962
NJBF000058604,1964
NJBF000063946,1990
NJBF000053455,1955
NJBF000055868,1956
NJBF000060239,1928
NJBF000072519,1900
NJBF000058117,1954
NJBF000058066,1950
NJBF000052318,2007
NJBF000056456,1950
NJBF000079114,2005
NJBF000056412,1928
NJBF000073768,1925
NJBF000065840,1900
NJBF000070568,1900
NJBF000063632,1979
NJBF000082577,1980
NJBF000059370,1969
NJBF000052489,1945
NJBF000065263,1940
NJBF000052780,2015
NJBF000072255,1965
NJBF000058231,1995
NJBF000073973,1922
NJBF000067899,1900
NJBF000058132,1859
NJBF000058554,1947
NJBF000061365,1950
NJBF000058936,1984
NJBF000083611,1969
NJBF000071397,1900
NJBF000057412,1952
NJBF000060437,1940
NJBF000061941,1900
NJBF000086561,1956
NJBF000052926,1980
NJBF000064565,1950
NJBF000055037,1971
NJBF000065798,1968
NJBF000069265,1900
NJBF000058866,1950
NJBF000052981,1963
NJBF000064569,1920
NJBF000064593,1900
NJBF000092145,1953
NJBF000059191,1927
NJBF000058126,2005
NJBF000065044,1920
NJBF000057164,2008
NJBF000065039,1900
NJBF000052630,1950
NJBF000064809,1925
NJBF000062620,1972
NJBF000070863,1900
NJBF000057139,1925
NJBF000052482,1981
NJBF000063974,1910
NJBF000058464,1951
NJBF000058501,1951
NJBF000076356,1928
NJBF000067945,1910
NJBF000064130,1976
NJBF000053632,2014
NJBF000053169,1935
NJBF000059717,1957
NJBF000071165,1969
NJBF000068887,1969
NJBF000060723,1945
NJBF000058447,1957
NJBF000078623,1986
NJBF000055211,1953
NJBF000056547,1946
NJBF000052655,1950
NJBF000054294,1969
NJBF000060739,1960
NJBF000070306,1900
NJBF000052712,2004
NJBF000066481,1965
NJBF000055630,1952
NJBF000063392,1980
NJBF000062462,1905
NJBF000060713,1969
NJBF000060764,1928
NJBF000062072,1930
NJBF000051764,1948
NJBF000065572,1963
NJBF000058701,1940
NJBF000055212,1964
NJBF000070955,1900
NJBF000061755,1999
NJBF000056909,1927
NJBF000071715,1969
NJBF000056654,1952
NJBF000055410,1965
NJBF000078343,1989
NJBF000068378,1900
NJBF000063427,1979
NJBF000067896,1969
NJBF000072414,1969
NJBF000054388,1957
NJBF000064736,1905
NJBF000064762,1905
NJBF000054933,1970
NJBF000083990,1920
NJBF000056408,1926
NJBF000064100,1965
NJBF000056346,1979
NJBF000054579,1925
NJBF000059703,1927
NJBF000061229,1967
NJBF000055411,1970
NJBF000060608,1950
NJBF000060090,1931
NJBF000065425,1969
NJBF000063734,1966
NJBF000054213,1965
NJBF000053145,1950
NJBF000059529,1927
NJBF000052690,1972
NJBF000057659,1952
NJBF000056414,1950
NJBF000065838,1920
NJBF000086996,1940
NJBF000083991,1890
NJBF000067731,1963
NJBF000067706,1900
NJBF000064856,1850
NJBF000071388,1900
NJBF000070856,1900
NJBF000057748,1955
NJBF000053366,1950
NJBF000068070,1900
NJBF000064786,1925
NJBF000063500,1970
NJBF000051922,2010
NJBF000059580,1953
NJBF000059626,1972
NJBF000062063,1996
NJBF000057254,1920
NJBF000064763,1962
NJBF000062973,2014
NJBF000086607,1956
NJBF000086624,1956
NJBF000054369,1965
NJBF000063190,1920
NJBF000069125,1969
NJBF000063919,1980
NJBF000052817,1959
NJBF000061821,1945
NJBF000065818,1965
NJBF000069491,1969
NJBF000056437,2002
NJBF000055254,1969
NJBF000057698,1987
NJBF000057466,1990
NJBF000065666,1969
NJBF000062501,1932
NJBF000060886,1969
NJBF000070938,1914
NJBF000070815,1914
NJBF000062831,1972
NJBF000055574,1936
NJBF000069684,1969
NJBF000061495,1943
NJBF000091770,1950
NJBF000072195,1990
NJBF000086822,1830
NJBF000057108,1988
NJBF000060278,1960
NJBF000068875,1920
NJBF000062497,1920
NJBF000051882,1987
NJBF000072010,1930
NJBF000072002,1900
NJBF000054558,1955
NJBF000069325,1900
NJBF000059415,1926
NJBF000055055,1968
NJBF000072855,2005
NJBF000074554,1905
NJBF000064222,1970
NJBF000054128,1942
NJBF000054087,1985
NJBF000059993,1990
NJBF000053925,1967
NJBF000059384,1961
NJBF000070211,1920
NJBF000075527,1925
NJBF000070503,1920
NJBF000067640,1915
NJBF000067658,1915
NJBF000067667,1915
NJBF000068563,1956
NJBF000053566,1967
NJBF000064668,1907
NJBF000066400,1969
NJBF000058568,1925
NJBF000058838,1950
NJBF000070757,2006
NJBF000054677,1951
NJBF000054375,1969
NJBF000063158,1930
NJBF000059761,1929
NJBF000066669,1920
NJBF000067801,1950
NJBF000065267,1910
NJBF000064776,1907
NJBF000064083,1910
NJBF000060932,1969
NJBF000068806,1988
NJBF000070973,1900
NJBF000062867,1967
NJBF000062815,1967
NJBF000074245,1977
NJBF000076066,1958
NJBF000079486,1983
NJBF000074197,1985
NJBF000079549,1987
NJBF000052052,2015
NJBF000052082,1959
NJBF000082193,1927
NJBF000079987,1945
NJBF000080880,1984
NJBF000075029,1973
NJBF000080128,1964
NJBF000077936,1958
NJBF000077105,1954
NJBF000075832,1972
NJBF000081691,1957
NJBF000076240,1945
NJBF000080907,1972
NJBF000075175,1968
NJBF000077575,1969
NJBF000077543,1969
NJBF000079313,1985
NJBF000076764,1950
NJBF000077931,1970
NJBF000079090,1955
NJBF000080779,1975
NJBF000077355,1954
NJBF000052143,1990
NJBF000081785,1948
NJBF000079333,1985
NJBF000079311,1985
NJBF000079665,1967
NJBF000082285,1930
NJBF000077982,2015
NJBF000077995,1954
NJBF000074818,1968
NJBF000077758,1965
NJBF000079836,1970
NJBF000073533,1987
NJBF000077042,1969
NJBF000080436,1976
NJBF000073849,1985
NJBF000073583,1975
NJBF000079847,1969
NJBF000076917,1969
NJBF000077725,1950
NJBF000076553,2005
NJBF000078913,1955
NJBF000076784,2009
NJBF000074986,1950
NJBF000079417,1949
NJBF000077506,1960
NJBF000074889,1969
NJBF000074755,1969
NJBF000077800,1956
NJBF000076803,1969
NJBF000077895,1960
NJBF000078551,1950
NJBF000076685,1958
NJBF000076731,2003
NJBF000076092,1948
NJBF000076094,1952
NJBF000077620,1958
NJBF000081027,1970
NJBF000076829,1953
NJBF000080373,1969
NJBF000081542,1955
NJBF000073832,1987
NJBF000080979,2002
NJBF000075066,1950
NJBF000075028,1925
NJBF000080599,1989
NJBF000080938,2002
NJBF000080982,2016
NJBF000080595,1996
NJBF000080805,1997
NJBF000081066,1984
NJBF000080506,1971
NJBF000074222,1925
NJBF000074251,1925
NJBF000080611,1970
NJBF000077398,2003
NJBF000080600,1984
NJBF000080517,1987
NJBF000078552,1955
NJBF000081258,2000
NJBF000077719,1958
NJBF000074548,1977
NJBF000081107,1976
NJBF000081457,1987
NJBF000074509,1968
NJBF000078574,2017
NJBF000078540,1969
NJBF000078538,1955
NJBF000078515,1969
NJBF000080641,1984
NJBF000081494,2016
NJBF000075135,1984
NJBF000079402,1969
NJBF000081554,1988
NJBF000075108,1968
NJBF000081790,2004
NJBF000081140,2010
NJBF000078293,1974
NJBF000077889,1965
NJBF000078205,1969
NJBF000078195,2003
NJBF000081379,1950
NJBF000078404,2012
NJBF000077385,1952
NJBF000078563,1952
NJBF000080633,1964
NJBF000080644,1998
NJBF000080818,1998
NJBF000080566,1970
NJBF000081204,1972
NJBF000080954,1991
NJBF000074498,1925
NJBF000082709,2006
NJBF000074718,2001
NJBF000074229,1930
NJBF000081127,1986
NJBF000074844,1969
NJBF000081197,1955
NJBF000078882,1955
NJBF000081113,1964
NJBF000077607,1956
NJBF000077641,1956
NJBF000077906,1940
NJBF000077887,1950
NJBF000074721,1969
NJBF000074752,1950
NJBF000076323,1949
NJBF000081794,1950
NJBF000080582,1999
NJBF000079561,1978
NJBF000079574,1969
NJBF000081078,1985
NJBF000080584,1972
NJBF000079404,1981
NJBF000079422,1955
NJBF000080952,1967
NJBF000080133,1970
NJBF000076285,2008
NJBF000076299,2007
NJBF000081370,1994
NJBF000081368,1955
NJBF000080603,1970
NJBF000080493,1969
NJBF000080738,1985
NJBF000080579,1969
NJBF000080725,1996
NJBF000078906,2007
NJBF000078893,2005
NJBF000079416,1955
NJBF000081354,1972
NJBF000080891,1985
NJBF000080728,1984
NJBF000077693,2009
NJBF000080850,1969
NJBF000074941,1962
NJBF000080911,1996
NJBF000074899,1983
NJBF000074912,1968
NJBF000076321,1955
NJBF000080764,1990
NJBF000080761,1989
NJBF000078111,1954
NJBF000081275,1972
NJBF000075782,1947
NJBF000078755,1950
NJBF000078329,1960
NJBF000079868,1957
NJBF000079855,2015
NJBF000079846,1950
NJBF000079832,1952
NJBF000076593,1952
NJBF000079839,1968
NJBF000076477,1955
NJBF000076361,1981
NJBF000079735,2009
NJBF000078714,1962
NJBF000076162,1954
NJBF000079690,1977
NJBF000079648,1971
NJBF000078736,1981
NJBF000076060,1969
NJBF000079727,1981
NJBF000079718,1953
NJBF000078674,1965
NJBF000081796,1960
NJBF000078026,1954
NJBF000079669,1950
NJBF000076823,1970
NJBF000079499,1962
NJBF000079492,1962
NJBF000076140,1955
NJBF000078752,2011
NJBF000076236,1955
NJBF000076453,1953
NJBF000076467,1953
NJBF000074240,1970
NJBF000078020,1964
NJBF000076520,1964
NJBF000078930,1950
NJBF000078000,1955
NJBF000075937,1972
NJBF000078661,2007
NJBF000076480,1953
NJBF000078676,2004
NJBF000078662,1950
NJBF000078854,1969
NJBF000078844,1969
NJBF000075897,1961
NJBF000077904,2011
NJBF000075886,1999
NJBF000076473,1969
NJBF000076518,1950
NJBF000077946,2012
NJBF000076792,1927
NJBF000077528,2011
NJBF000079147,1955
NJBF000079146,1962
NJBF000075953,1956
NJBF000076492,1969
NJBF000077553,1995
NJBF000077544,1995
NJBF000076056,1925
NJBF000076144,1955
NJBF000077534,2008
NJBF000075876,1949
NJBF000075676,1969
NJBF000077507,1948
NJBF000076760,1966
NJBF000075235,1978
NJBF000077521,1954
NJBF000074858,1952
NJBF000076148,1953
NJBF000075243,1970
NJBF000075729,1954
NJBF000077508,1957
NJBF000075888,1976
NJBF000076134,1956
NJBF000076116,2010
NJBF000075350,1969
NJBF000073638,1982
NJBF000075791,1958
NJBF000075976,1994
NJBF000074960,1977
NJBF000075522,2007
NJBF000074823,1978
NJBF000075903,1946
NJBF000075353,1967
NJBF000075728,2002
NJBF000076709,1955
NJBF000075346,1997
NJBF000074943,1966
NJBF000076142,1954
NJBF000076121,1960
NJBF000077686,1969
NJBF000076406,1955
NJBF000076446,1940
NJBF000076468,1940
NJBF000078573,1950
NJBF000077702,1956
NJBF000075938,1969
NJBF000076045,1949
NJBF000075602,1998
NJBF000076411,1964
NJBF000075282,1968
NJBF000074072,1980
NJBF000076445,1947
NJBF000078611,1951
NJBF000075368,1998
NJBF000076718,1969
NJBF000074062,1978
NJBF000075509,1954
NJBF000075318,1980
NJBF000076089,1988
NJBF000075366,2002
NJBF000075332,1952
NJBF000075232,1968
NJBF000076378,1950
NJBF000076108,1952
NJBF000075505,1968
NJBF000075241,1954
NJBF000076430,1955
NJBF000074684,1968
NJBF000079230,1960
NJBF000076362,1964
NJBF000076043,1960
NJBF000051783,2014
NJBF000074673,1968
NJBF000077796,2004
NJBF000077743,2005
NJBF000077867,1956
NJBF000077870,1954
NJBF000081771,1984
NJBF000081723,1993
NJBF000081626,1994
NJBF000081754,1979
NJBF000081188,1979
NJBF000081635,1986
NJBF000081649,1987
NJBF000081577,1958
NJBF000079164,1969
NJBF000081165,1964
NJBF000081153,1965
NJBF000081018,1987
NJBF000078879,1956
NJBF000080727,1968
NJBF000081092,1967
NJBF000081033,1980
NJBF000080884,1990
NJBF000081090,1969
NJBF000081038,1976
NJBF000080924,1978
NJBF000080929,1978
NJBF000081094,1972
NJBF000081076,1967
NJBF000081073,2004
NJBF000080793,2002
NJBF000080916,2000
NJBF000080711,1988
NJBF000080811,1968
NJBF000080642,1967
NJBF000080533,2008
NJBF000080719,1968
NJBF000080676,1969
NJBF000080708,1964
NJBF000080495,1969
NJBF000080627,1981
NJBF000080415,1960
NJBF000078439,1952
NJBF000080429,2004
NJBF000075863,1954
NJBF000079910,1980
NJBF000073785,1987
NJBF000075209,1968
NJBF000075179,1969
NJBF000079931,1947
NJBF000079235,1950
NJBF000079228,1977
NJBF000080190,1976
NJBF000078272,1956
NJBF000077742,1951
NJBF000080170,1969
NJBF000079244,1962
NJBF000076197,1958
NJBF000080142,1969
NJBF000080097,1969
NJBF000080207,2009
NJBF000079955,1976
NJBF000079886,1966
NJBF000079823,1973
NJBF000079813,1965
NJBF000079746,1948
NJBF000079763,1988
NJBF000079805,1950
NJBF000079775,1962
NJBF000079863,1970
NJBF000079783,1988
NJBF000079826,1986
NJBF000079884,2007
NJBF000079778,2005
NJBF000079542,1972
NJBF000079535,1974
NJBF000079632,1948
NJBF000079456,1969
NJBF000079047,1964
NJBF000078983,1955
NJBF000078734,2007
NJBF000078830,1954
NJBF000078957,1955
NJBF000078532,1955
NJBF000078512,1955
NJBF000078628,1965
NJBF000078504,1955
NJBF000078707,1951
NJBF000078458,1890
NJBF000078401,1954
NJBF000078316,1956
NJBF000078055,1952
NJBF000073393,1975
NJBF000077109,1969
NJBF000076964,1993
NJBF000076984,2003
NJBF000077140,1955
NJBF000077143,1955
NJBF000077175,1962
NJBF000076811,1949
NJBF000075019,1968
NJBF000076816,1950
NJBF000074553,1968
NJBF000074563,1970
NJBF000075052,1968
NJBF000076667,1955
NJBF000079565,2016
NJBF000075540,2000
NJBF000074947,1968
NJBF000074576,1970
NJBF000080240,1958
NJBF000079035,1973
NJBF000078484,1953
NJBF000076302,1969
NJBF000076399,1969
NJBF000077843,1969
NJBF000082284,1968
NJBF000077608,1956
NJBF000077564,2007
NJBF000077674,1955
NJBF000077663,1955
NJBF000077281,1956
NJBF000077502,1956
NJBF000073701,1969
NJBF000077205,1960
NJBF000077108,2009
NJBF000079205,1972
NJBF000076842,1948
NJBF000075769,1945
NJBF000078829,1953
NJBF000078813,2005
NJBF000073561,1969
NJBF000076670,1969
NJBF000074372,1969
NJBF000073581,1977
NJBF000073544,1977
